Area,Month,Temperature
Sirmaur,11/01/66,18.647
Sirmaur,12/01/66,14.216
Sirmaur,01/01/67,12.764
Sirmaur,02/01/67,17.86
Sirmaur,03/01/67,20.224
Sirmaur,04/01/67,26.499
Sirmaur,05/01/67,30.538
Sirmaur,06/01/67,33.484
Sirmaur,07/01/67,30.438
Sirmaur,08/01/67,28.944
Sirmaur,09/01/67,28.832
Sirmaur,10/01/67,24.195
Sirmaur,11/01/67,18.462
Sirmaur,12/01/67,14.349
Sirmaur,01/01/68,12.12
Sirmaur,02/01/68,14.188
Sirmaur,03/01/68,20.972
Sirmaur,04/01/68,27.187
Sirmaur,05/01/68,31.314
Sirmaur,06/01/68,33.179
Sirmaur,07/01/68,30.003
Sirmaur,08/01/68,29.216
Sirmaur,09/01/68,30.011
Sirmaur,10/01/68,24.131
Sirmaur,11/01/68,19.41
Sirmaur,12/01/68,15.085
Sirmaur,01/01/69,13.725
Sirmaur,02/01/69,16.935
Sirmaur,03/01/69,23.698
Sirmaur,04/01/69,27.311
Sirmaur,05/01/69,30.45
Sirmaur,06/01/69,33.383
Sirmaur,07/01/69,30.323
Sirmaur,08/01/69,30.014
Sirmaur,09/01/69,28.631
Sirmaur,10/01/69,26.017
Sirmaur,11/01/69,20.807
Sirmaur,12/01/69,15.526
Sirmaur,01/01/70,13.73
Sirmaur,02/01/70,15.694
Sirmaur,03/01/70,21.212
Sirmaur,04/01/70,28.425
Sirmaur,05/01/70,32.787
Sirmaur,06/01/70,31.578
Sirmaur,07/01/70,31.269
Sirmaur,08/01/70,29.298
Sirmaur,09/01/70,29.331
Sirmaur,10/01/70,26.139
Sirmaur,11/01/70,19.21
Sirmaur,12/01/70,15.332
Sirmaur,01/01/71,13.241
Sirmaur,02/01/71,16.388
Sirmaur,03/01/71,21.285
Sirmaur,04/01/71,27.093
Sirmaur,05/01/71,29.09
Sirmaur,06/01/71,30.853
Sirmaur,07/01/71,29.652
Sirmaur,08/01/71,28.188
Sirmaur,09/01/71,28.128
Sirmaur,10/01/71,25.19
Sirmaur,11/01/71,19.275
Sirmaur,12/01/71,15.919
Sirmaur,01/01/72,14.103
Sirmaur,02/01/72,14.21
Sirmaur,03/01/72,22.33
Sirmaur,04/01/72,26.287
Sirmaur,05/01/72,32.315
Sirmaur,06/01/72,34.364
Sirmaur,07/01/72,30.833
Sirmaur,08/01/72,29.256
Sirmaur,09/01/72,27.623
Sirmaur,10/01/72,24.099
Sirmaur,11/01/72,19.729
Sirmaur,12/01/72,15.4
Sirmaur,01/01/73,13.529
Sirmaur,02/01/73,17.22
Sirmaur,03/01/73,20.507
Sirmaur,04/01/73,29.497
Sirmaur,05/01/73,31.687
Sirmaur,06/01/73,32.156
Sirmaur,07/01/73,30.078
Sirmaur,08/01/73,29.426
Sirmaur,09/01/73,28.511
Sirmaur,10/01/73,24.515
Sirmaur,11/01/73,19.327
Sirmaur,12/01/73,13.261
Sirmaur,01/01/74,13.068
Sirmaur,02/01/74,14.619
Sirmaur,03/01/74,21.929
Sirmaur,04/01/74,29.016
Sirmaur,05/01/74,30.975
Sirmaur,06/01/74,32.012
Sirmaur,07/01/74,29.893
Sirmaur,08/01/74,29.087
Sirmaur,09/01/74,28.688
Sirmaur,10/01/74,25.285
Sirmaur,11/01/74,19.193
Sirmaur,12/01/74,13.425
Sirmaur,01/01/75,13.155
Sirmaur,02/01/75,15.457
Sirmaur,03/01/75,20.19
Sirmaur,04/01/75,28.336
Sirmaur,05/01/75,32.265
Sirmaur,06/01/75,31.959
Sirmaur,07/01/75,29.341
Sirmaur,08/01/75,29.023
Sirmaur,09/01/75,27.55
Sirmaur,10/01/75,26.354
Sirmaur,11/01/75,18.301
Sirmaur,12/01/75,15.296
Sirmaur,01/01/76,13.704
Sirmaur,02/01/76,15.688
Sirmaur,03/01/76,20.607
Sirmaur,04/01/76,26.005
Sirmaur,05/01/76,31.028
Sirmaur,06/01/76,31.09
Sirmaur,07/01/76,30.194
Sirmaur,08/01/76,28.558
Sirmaur,09/01/76,28.215
Sirmaur,10/01/76,25.195
Sirmaur,11/01/76,19.91
Sirmaur,12/01/76,14.549
Sirmaur,01/01/77,13.385
Sirmaur,02/01/77,15.253
Sirmaur,03/01/77,21.922
Sirmaur,04/01/77,26.397
Sirmaur,05/01/77,28.598
Sirmaur,06/01/77,30.088
Sirmaur,07/01/77,29.52
Sirmaur,08/01/77,28.839
Sirmaur,09/01/77,27.486
Sirmaur,10/01/77,25.175
Sirmaur,11/01/77,20.751
Sirmaur,12/01/77,14.836
Sirmaur,01/01/78,12.426
Sirmaur,02/01/78,14.592
Sirmaur,03/01/78,18.438
Sirmaur,04/01/78,25.923
Sirmaur,05/01/78,32.559
Sirmaur,06/01/78,32.002
Sirmaur,07/01/78,29.26
Sirmaur,08/01/78,28.655
Sirmaur,09/01/78,27.563
Sirmaur,10/01/78,25.118
Sirmaur,11/01/78,19.21
Sirmaur,12/01/78,14.506
Sirmaur,01/01/79,14.087
Sirmaur,02/01/79,14.865
Sirmaur,03/01/79,19.374
Sirmaur,04/01/79,28.439
Sirmaur,05/01/79,30.602
Sirmaur,06/01/79,32.772
Sirmaur,07/01/79,29.284
Sirmaur,08/01/79,30.153
Sirmaur,09/01/79,27.604
Sirmaur,10/01/79,25.984
Sirmaur,11/01/79,20.858
Sirmaur,12/01/79,16.054
Sirmaur,01/01/80,13.682
Sirmaur,02/01/80,16.451
Sirmaur,03/01/80,20.346
Sirmaur,04/01/80,29.129
Sirmaur,05/01/80,32.507
Sirmaur,06/01/80,31.755
Sirmaur,07/01/80,29.274
Sirmaur,08/01/80,29.375
Sirmaur,09/01/80,27.875
Sirmaur,10/01/80,25.241
Sirmaur,11/01/80,18.892
Sirmaur,12/01/80,14.493
Sirmaur,01/01/81,12.708
Sirmaur,02/01/81,16.338
Sirmaur,03/01/81,20.522
Sirmaur,04/01/81,27.187
Sirmaur,05/01/81,31.47
Sirmaur,06/01/81,32.606
Sirmaur,07/01/81,29.456
Sirmaur,08/01/81,29.134
Sirmaur,09/01/81,28.617
Sirmaur,10/01/81,24.413
Sirmaur,11/01/81,18.598
Sirmaur,12/01/81,14.152
Sirmaur,01/01/82,14.479
Sirmaur,02/01/82,14.938
Sirmaur,03/01/82,18.617
Sirmaur,04/01/82,24.946
Sirmaur,05/01/82,28.227
Sirmaur,06/01/82,32.414
Sirmaur,07/01/82,30.783
Sirmaur,08/01/82,28.926
Sirmaur,09/01/82,28.72
Sirmaur,10/01/82,24.836
Sirmaur,11/01/82,19.609
Sirmaur,12/01/82,15.328
Sirmaur,01/01/83,12.41
Sirmaur,02/01/83,14.365
Sirmaur,03/01/83,19.649
Sirmaur,04/01/83,24.527
Sirmaur,05/01/83,29.333
Sirmaur,06/01/83,31.31
Sirmaur,07/01/83,30.161
Sirmaur,08/01/83,29.011
Sirmaur,09/01/83,29.002
Sirmaur,10/01/83,24.039
Sirmaur,11/01/83,18.443
Sirmaur,12/01/83,14.556
Sirmaur,01/01/84,11.965
Sirmaur,02/01/84,14.145
Sirmaur,03/01/84,22.505
Sirmaur,04/01/84,27.334
Sirmaur,05/01/84,33.947
Sirmaur,06/01/84,32.9
Sirmaur,07/01/84,29.264
Sirmaur,08/01/84,29.21
Sirmaur,09/01/84,27.582
Sirmaur,10/01/84,24.494
Sirmaur,11/01/84,18.898
Sirmaur,12/01/84,14.794
Sirmaur,01/01/85,13.137
Sirmaur,02/01/85,16.34
Sirmaur,03/01/85,23.112
Sirmaur,04/01/85,27.882
Sirmaur,05/01/85,31.931
Sirmaur,06/01/85,32.954
Sirmaur,07/01/85,29.064
Sirmaur,08/01/85,29.213
Sirmaur,09/01/85,28.319
Sirmaur,10/01/85,24.186
Sirmaur,11/01/85,18.573
Sirmaur,12/01/85,15.988
Sirmaur,01/01/86,12.957
Sirmaur,02/01/86,15.458
Sirmaur,03/01/86,20.433
Sirmaur,04/01/86,26.923
Sirmaur,05/01/86,29.138
Sirmaur,06/01/86,32.151
Sirmaur,07/01/86,29.151
Sirmaur,08/01/86,29.275
Sirmaur,09/01/86,28.034
Sirmaur,10/01/86,23.841
Sirmaur,11/01/86,20.314
Sirmaur,12/01/86,13.745
Sirmaur,01/01/87,13.459
Sirmaur,02/01/87,17.188
Sirmaur,03/01/87,21.629
Sirmaur,04/01/87,27.712
Sirmaur,05/01/87,28.089
Sirmaur,06/01/87,33.01
Sirmaur,07/01/87,32.523
Sirmaur,08/01/87,30.498
Sirmaur,09/01/87,30.135
Sirmaur,10/01/87,26.296
Sirmaur,11/01/87,20.211
Sirmaur,12/01/87,15.142
Sirmaur,01/01/88,15.112
Sirmaur,02/01/88,17.198
Sirmaur,03/01/88,21.055
Sirmaur,04/01/88,28.912
Sirmaur,05/01/88,32.854
Sirmaur,06/01/88,31.987
Sirmaur,07/01/88,29.462
Sirmaur,08/01/88,28.626
Sirmaur,09/01/88,28.427
Sirmaur,10/01/88,24.83
Sirmaur,11/01/88,19.7
Sirmaur,12/01/88,15.261
Sirmaur,01/01/89,11.722
Sirmaur,02/01/89,15.358
Sirmaur,03/01/89,20.496
Sirmaur,04/01/89,25.654
Sirmaur,05/01/89,30.931
Sirmaur,06/01/89,30.98
Sirmaur,07/01/89,30.329
Sirmaur,08/01/89,27.581
Sirmaur,09/01/89,28.175
Sirmaur,10/01/89,25.137
Sirmaur,11/01/89,19.309
Sirmaur,12/01/89,14.41
Sirmaur,01/01/90,15.669
Sirmaur,02/01/90,16.053
Sirmaur,03/01/90,19.133
Sirmaur,04/01/90,26.552
Sirmaur,05/01/90,31.022
Sirmaur,06/01/90,33.497
Sirmaur,07/01/90,28.909
Sirmaur,08/01/90,28.798
Sirmaur,09/01/90,27.745
Sirmaur,10/01/90,23.835
Sirmaur,11/01/90,19.822
Sirmaur,12/01/90,14.971
Sirmaur,01/01/91,12.262
Sirmaur,02/01/91,16.351
Sirmaur,03/01/91,20.91
Sirmaur,04/01/91,25.323
Sirmaur,05/01/91,31.429
Sirmaur,06/01/91,31.238
Sirmaur,07/01/91,31.304
Sirmaur,08/01/91,28.798
Sirmaur,09/01/91,28.25
Sirmaur,10/01/91,24.259
Sirmaur,11/01/91,18.671
Sirmaur,12/01/91,14.848
Sirmaur,01/01/92,13.988
Sirmaur,02/01/92,14.675
Sirmaur,03/01/92,20.751
Sirmaur,04/01/92,27.174
Sirmaur,05/01/92,30.222
Sirmaur,06/01/92,32.481
Sirmaur,07/01/92,29.064
Sirmaur,08/01/92,28.658
Sirmaur,09/01/92,27.933
Sirmaur,10/01/92,24.74
Sirmaur,11/01/92,19.668
Sirmaur,12/01/92,15.528
Sirmaur,01/01/93,13.182
Sirmaur,02/01/93,17.281
Sirmaur,03/01/93,19.031
Sirmaur,04/01/93,26.674
Sirmaur,05/01/93,32.124
Sirmaur,06/01/93,32.136
Sirmaur,07/01/93,29.764
Sirmaur,08/01/93,30.181
Sirmaur,09/01/93,27.636
Sirmaur,10/01/93,24.769
Sirmaur,11/01/93,20.204
Sirmaur,12/01/93,15.16
Sirmaur,01/01/94,14.061
Sirmaur,02/01/94,15.947
Sirmaur,03/01/94,22.717
Sirmaur,04/01/94,25.359
Sirmaur,05/01/94,31.975
Sirmaur,06/01/94,33.65
Sirmaur,07/01/94,29.982
Sirmaur,08/01/94,29.048
Sirmaur,09/01/94,27.962
Sirmaur,10/01/94,24.505
Sirmaur,11/01/94,19.703
Sirmaur,12/01/94,15.446
Sirmaur,01/01/95,12.76
Sirmaur,02/01/95,15.794
Sirmaur,03/01/95,19.917
Sirmaur,04/01/95,26.069
Sirmaur,05/01/95,33.233
Sirmaur,06/01/95,34.19
Sirmaur,07/01/95,29.314
Sirmaur,08/01/95,27.508
Sirmaur,09/01/95,28.205
Sirmaur,10/01/95,25.611
Sirmaur,11/01/95,19.963
Sirmaur,12/01/95,15.695
Sirmaur,01/01/96,13.643
Sirmaur,02/01/96,16.737
Sirmaur,03/01/96,21.827
Sirmaur,04/01/96,27.627
Sirmaur,05/01/96,30.888
Sirmaur,06/01/96,31.087
Sirmaur,07/01/96,29.085
Sirmaur,08/01/96,27.025
Sirmaur,09/01/96,27.857
Sirmaur,10/01/96,24.617
Sirmaur,11/01/96,18.938
Sirmaur,12/01/96,13.741
Sirmaur,01/01/97,13.365
Sirmaur,02/01/97,15.998
Sirmaur,03/01/97,20.868
Sirmaur,04/01/97,26.162
Sirmaur,05/01/97,29.628
Sirmaur,06/01/97,30.909
Sirmaur,07/01/97,30.814
Sirmaur,08/01/97,28.932
Sirmaur,09/01/97,29.014
Sirmaur,10/01/97,22.687
Sirmaur,11/01/97,18.911
Sirmaur,12/01/97,13.41
Sirmaur,01/01/98,9.885
Sirmaur,02/01/98,16.719
Sirmaur,03/01/98,19.187
Sirmaur,04/01/98,27.252
Sirmaur,05/01/98,32.389
Sirmaur,06/01/98,33.635
Sirmaur,07/01/98,30.026
Sirmaur,08/01/98,29.256
Sirmaur,09/01/98,29.078
Sirmaur,10/01/98,25.486
Sirmaur,11/01/98,20.82
Sirmaur,12/01/98,16.623
Sirmaur,01/01/99,13.126
Sirmaur,02/01/99,19.019
Sirmaur,03/01/99,23.607
Sirmaur,04/01/99,31.787
Sirmaur,05/01/99,32.447
Sirmaur,06/01/99,31.515
Sirmaur,07/01/99,31.173
Sirmaur,08/01/99,29.939
Sirmaur,09/01/99,29.479
Sirmaur,10/01/99,26.012
Sirmaur,11/01/99,21.538
Sirmaur,12/01/99,16.268
Sirmaur,01/01/00,14.648
Sirmaur,02/01/00,14.797
Sirmaur,03/01/00,20.459
Sirmaur,04/01/00,29.466
Sirmaur,05/01/00,32.599
Sirmaur,06/01/00,31.381
Sirmaur,07/01/00,29.897
Sirmaur,08/01/00,29.605
Sirmaur,09/01/00,29.384
Sirmaur,10/01/00,26.94
Sirmaur,11/01/00,21.496
Sirmaur,12/01/00,16.75
Sirmaur,01/01/01,13.787
Sirmaur,02/01/01,16.969
Sirmaur,03/01/01,22.08
Sirmaur,04/01/01,26.768
Sirmaur,05/01/01,32.251
Sirmaur,06/01/01,31.173
Sirmaur,07/01/01,30.624
Sirmaur,08/01/01,30.41
Sirmaur,09/01/01,29.687
Sirmaur,10/01/01,26.818
Sirmaur,11/01/01,21.621
Sirmaur,12/01/01,16.526
Sirmaur,01/01/02,15.217
Sirmaur,02/01/02,16.39
Sirmaur,03/01/02,21.271
Sirmaur,04/01/02,28.827
Sirmaur,05/01/02,33.667
Sirmaur,06/01/02,32.851
Sirmaur,07/01/02,31.982
Sirmaur,08/01/02,29.998
Sirmaur,09/01/02,27.299
Sirmaur,10/01/02,25.785
Sirmaur,11/01/02,20.757
Sirmaur,12/01/02,15.475
Solan,01/01/01,11.873
Solan,02/01/01,13.805
Solan,03/01/01,20.944
Solan,04/01/01,26.277
Solan,05/01/01,30.62
Solan,06/01/01,34.898
Solan,07/01/01,32.226
Solan,08/01/01,30.802
Solan,09/01/01,29.297
Solan,10/01/01,26.978
Solan,11/01/01,20.318
Solan,12/01/01,15.063
Solan,01/01/02,15.076
Solan,02/01/02,17.395
Solan,03/01/02,22.237
Solan,04/01/02,27.12
Solan,05/01/02,31.473
Solan,06/01/02,32.897
Solan,07/01/02,31.175
Solan,08/01/02,30.956
Solan,09/01/02,29.122
Solan,10/01/02,24.963
Solan,11/01/02,19.411
Solan,12/01/02,14.637
Solan,01/01/03,13.017
Solan,02/01/03,15.102
Solan,03/01/03,18.796
Solan,04/01/03,25.804
Solan,05/01/03,30.626
Solan,06/01/03,35.139
Solan,07/01/03,32.91
Solan,08/01/03,30.452
Solan,09/01/03,29.776
Solan,10/01/03,26.129
Solan,11/01/03,19.417
Solan,12/01/03,15.203
Solan,01/01/04,12.388
Solan,02/01/04,16.91
Solan,03/01/04,19.911
Solan,04/01/04,27.863
Solan,05/01/04,31.122
Solan,06/01/04,33.802
Solan,07/01/04,31.069
Solan,08/01/04,30.277
Solan,09/01/04,29.122
Solan,10/01/04,25.597
Solan,11/01/04,18.783
Solan,12/01/04,14.827
Solan,01/01/05,11.003
Solan,02/01/05,11.219
Solan,03/01/05,16.655
Solan,04/01/05,24.503
Solan,05/01/05,32.364
Solan,06/01/05,34.519
Solan,07/01/05,31.63
Solan,08/01/05,31.422
Solan,09/01/05,29.997
Solan,10/01/05,26.198
Solan,11/01/05,20.017
Solan,12/01/05,14.44
Solan,01/01/06,12.128
Solan,02/01/06,13.135
Solan,03/01/06,18.584
Solan,04/01/06,26.843
Solan,05/01/06,33.227
Solan,06/01/06,33.408
Solan,07/01/06,32.048
Solan,08/01/06,29.542
Solan,09/01/06,29.03
Solan,10/01/06,25.912
Solan,11/01/06,20.76
Solan,12/01/06,15.984
Solan,01/01/07,15.185
Solan,02/01/07,13.015
Solan,03/01/07,16.906
Solan,04/01/07,24.418
Solan,05/01/07,29.858
Solan,06/01/07,33.306
Solan,07/01/07,32.676
Solan,08/01/07,30.139
Solan,09/01/07,30.19
Solan,10/01/07,26.779
Solan,11/01/07,20.27
Solan,12/01/07,14.838
Solan,01/01/08,14.115
Solan,02/01/08,15.984
Solan,03/01/08,20.646
Solan,04/01/08,27.668
Solan,05/01/08,31.492
Solan,06/01/08,35.153
Solan,07/01/08,31.074
Solan,08/01/08,29.176
Solan,09/01/08,29.415
Solan,10/01/08,25.733
Solan,11/01/08,18.475
Solan,12/01/08,14.039
Solan,01/01/09,11.821
Solan,02/01/09,14.472
Solan,03/01/09,21.584
Solan,04/01/09,25.587
Solan,05/01/09,31.641
Solan,06/01/09,32.022
Solan,07/01/09,30.337
Solan,08/01/09,29.714
Solan,09/01/09,29.324
Solan,10/01/09,26.097
Solan,11/01/09,20.324
Solan,12/01/09,13.779
Solan,01/01/10,13.203
Solan,02/01/10,15.291
Solan,03/01/10,20.552
Solan,04/01/10,26.085
Solan,05/01/10,31.885
Solan,06/01/10,33.106
Solan,07/01/10,30.249
Solan,08/01/10,29.763
Solan,09/01/10,29.56
Solan,10/01/10,25.194
Solan,11/01/10,18.453
Solan,12/01/10,13.895
Solan,01/01/11,13.439
Solan,02/01/11,16.416
Solan,03/01/11,17.839
Solan,04/01/11,26.563
Solan,05/01/11,32.948
Solan,06/01/11,33.345
Solan,07/01/11,33.076
Solan,08/01/11,31.508
Solan,09/01/11,29.394
Solan,10/01/11,25.87
Solan,11/01/11,17.698
Solan,12/01/11,14.212
Solan,01/01/12,13.361
Solan,02/01/12,17.009
Solan,03/01/12,20.225
Solan,04/01/12,26.19
Solan,05/01/12,31.505
Solan,06/01/12,34.618
Solan,07/01/12,31.521
Solan,08/01/12,29.884
Solan,09/01/12,28.766
Solan,10/01/12,25.964
Solan,11/01/12,18.096
Solan,12/01/12,14.343
Solan,01/01/13,14.254
Solan,02/01/13,14.693
Solan,03/01/13,17.805
Solan,04/01/13,27.668
Solan,05/01/13,29.771
Solan,06/01/13,31.155
Solan,07/01/13,30.347
Solan,08/01/13,30.287
Solan,09/01/13,29.798
Solan,10/01/13,25.977
Solan,11/01/13,18.445
Solan,12/01/13,13.083
Solan,01/01/14,14.998
Solan,02/01/14,14.55
Solan,03/01/14,19.402
Solan,04/01/14,25.789
Solan,05/01/14,30.985
Solan,06/01/14,32.933
Solan,07/01/14,30.641
Solan,08/01/14,30.101
Solan,09/01/14,29.028
Solan,10/01/14,23.505
Solan,11/01/14,19.044
Solan,12/01/14,13.826
Solan,01/01/15,13.662
Solan,02/01/15,14.437
Solan,03/01/15,20.9
Solan,04/01/15,26.989
Solan,05/01/15,33.828
Solan,06/01/15,33.647
Solan,07/01/15,32.51
Solan,08/01/15,30.878
Solan,09/01/15,30.074
Solan,10/01/15,27.148
Solan,11/01/15,20.059
Solan,12/01/15,14.622
Solan,01/01/16,13.931
Solan,02/01/16,14.732
Solan,03/01/16,23.394
Solan,04/01/16,28.125
Solan,05/01/16,31.274
Solan,06/01/16,32.396
Solan,07/01/16,30.325
Solan,08/01/16,29.89
Solan,09/01/16,29.268
Solan,10/01/16,25.597
Solan,11/01/16,18.854
Solan,12/01/16,13.963
Solan,01/01/17,13.212
Solan,02/01/17,15.877
Solan,03/01/17,19.723
Solan,04/01/17,23.202
Solan,05/01/17,27.027
Solan,06/01/17,31.99
Solan,07/01/17,30.386
Solan,08/01/17,29.633
Solan,09/01/17,28.121
Solan,10/01/17,24.63
Solan,11/01/17,18.886
Solan,12/01/17,14.119
Solan,01/01/18,12.718
Solan,02/01/18,16.22
Solan,03/01/18,19.995
Solan,04/01/18,24.426
Solan,05/01/18,33.257
Solan,06/01/18,32.455
Solan,07/01/18,32.206
Solan,08/01/18,30.837
Solan,09/01/18,29.704
Solan,10/01/18,25.84
Solan,11/01/18,18.867
Solan,12/01/18,13.225
Solan,01/01/19,12.465
Solan,02/01/19,14.978
Solan,03/01/19,20.351
Solan,04/01/19,25.381
Solan,05/01/19,30.066
Solan,06/01/19,34.858
Solan,07/01/19,30.895
Solan,08/01/19,30.003
Solan,09/01/19,29.215
Solan,10/01/19,25.763
Solan,11/01/19,18.939
Solan,12/01/19,13.526
Solan,01/01/20,14.67
Solan,02/01/20,14.063
Solan,03/01/20,19.488
Solan,04/01/20,26.318
Solan,05/01/20,27.933
Solan,06/01/20,32.541
Solan,07/01/20,31.122
Solan,08/01/20,30.265
Solan,09/01/20,29.69
Solan,10/01/20,26.629
Solan,11/01/20,20.244
Solan,12/01/20,16.305
Solan,01/01/21,13.445
Solan,02/01/21,16.872
Solan,03/01/21,23.725
Solan,04/01/21,29.991
Solan,05/01/21,34.734
Solan,06/01/21,34.497
Solan,07/01/21,32.253
Solan,08/01/21,29.803
Solan,09/01/21,28.937
Solan,10/01/21,24.392
Solan,11/01/21,18.966
Solan,12/01/21,15.124
Solan,01/01/22,12.003
Solan,02/01/22,16.836
Solan,03/01/22,22.108
Solan,04/01/22,26.838
Solan,05/01/22,32.051
Solan,06/01/22,32.702
Solan,07/01/22,31.155
Solan,08/01/22,29.895
Solan,09/01/22,28.766
Solan,10/01/22,24.712
Solan,11/01/22,18.939
Solan,12/01/22,13.244
Solan,01/01/23,13.379
Solan,02/01/23,14.227
Solan,03/01/23,21.727
Solan,04/01/23,28.341
Solan,05/01/23,30.909
Solan,06/01/23,34.872
Solan,07/01/23,30.948
Solan,08/01/23,29.529
Solan,09/01/23,29.141
Solan,10/01/23,24.54
Solan,11/01/23,18.901
Solan,12/01/23,14.081
Solan,01/01/24,12.332
Solan,02/01/24,15.478
Solan,03/01/24,22.099
Solan,04/01/24,27.825
Solan,05/01/24,28.181
Solan,06/01/24,35.724
Solan,07/01/24,31.854
Solan,08/01/24,29.91
Solan,09/01/24,28.074
Solan,10/01/24,25.888
Solan,11/01/24,18.959
Solan,12/01/24,15.192
Solan,01/01/25,11.496
Solan,02/01/25,14.415
Solan,03/01/25,21.554
Solan,04/01/25,29.26
Solan,05/01/25,31.13
Solan,06/01/25,31.506
Solan,07/01/25,29.942
Solan,08/01/25,29.977
Solan,09/01/25,29.692
Solan,10/01/25,25.484
Solan,11/01/25,17.74
Solan,12/01/25,15.022
Solan,01/01/26,13.588
Solan,02/01/26,16.692
Solan,03/01/26,18.61
Solan,04/01/26,23.628
Solan,05/01/26,28.789
Solan,06/01/26,34.918
Solan,07/01/26,31.985
Solan,08/01/26,29.75
Solan,09/01/26,29.202
Solan,10/01/26,25.497
Solan,11/01/26,17.131
Solan,12/01/26,14.433
Solan,01/01/27,12.418
Solan,02/01/27,13.033
Solan,03/01/27,19.498
Solan,04/01/27,25.963
Solan,05/01/27,30.02
Solan,06/01/27,33.776
Solan,07/01/27,30.894
Solan,08/01/27,29.454
Solan,09/01/27,29.367
Solan,10/01/27,25.484
Solan,11/01/27,19.141
Solan,12/01/27,15.649
Solan,01/01/28,12.455
Solan,02/01/28,16.13
Solan,03/01/28,20.663
Solan,04/01/28,26.467
Solan,05/01/28,34.054
Solan,06/01/28,33.467
Solan,07/01/28,31.72
Solan,08/01/28,30.893
Solan,09/01/28,29.697
Solan,10/01/28,26.327
Solan,11/01/28,18.966
Solan,12/01/28,14.165
Solan,01/01/29,12.75
Solan,02/01/29,14.598
Solan,03/01/29,22.902
Solan,04/01/29,27.668
Solan,05/01/29,32.476
Solan,06/01/29,33.725
Solan,07/01/29,31.016
Solan,08/01/29,29.416
Solan,09/01/29,29.754
Solan,10/01/29,25.205
Solan,11/01/29,19.468
Solan,12/01/29,11.707
Solan,01/01/30,11.976
Solan,02/01/30,15.224
Solan,03/01/30,21.411
Solan,04/01/30,26.047
Solan,05/01/30,31.068
Solan,06/01/30,32.369
Solan,07/01/30,30.063
Solan,08/01/30,29.952
Solan,09/01/30,28.961
Solan,10/01/30,24.917
Solan,11/01/30,18.353
Solan,12/01/30,14.858
Solan,01/01/31,14.79
Solan,02/01/31,12.755
Solan,03/01/31,20.149
Solan,04/01/31,28.343
Solan,05/01/31,31.185
Solan,06/01/31,34.432
Solan,07/01/31,31.299
Solan,08/01/31,30.741
Solan,09/01/31,28.932
Solan,10/01/31,25.441
Solan,11/01/31,19.128
Solan,12/01/31,15.185
Solan,01/01/32,15.563
Solan,02/01/32,14.841
Solan,03/01/32,21.552
Solan,04/01/32,27.316
Solan,05/01/32,30.22
Solan,06/01/32,35.376
Solan,07/01/32,31.299
Solan,08/01/32,29.694
Solan,09/01/32,29.332
Solan,10/01/32,25.843
Solan,11/01/32,19.671
Solan,12/01/32,14.571
Solan,01/01/33,11.87
Solan,02/01/33,15.791
Solan,03/01/33,20.438
Solan,04/01/33,24.399
Solan,05/01/33,28.994
Solan,06/01/33,33.814
Solan,07/01/33,30.688
Solan,08/01/33,29.077
Solan,09/01/33,28.102
Solan,10/01/33,24.895
Solan,11/01/33,19.047
Solan,12/01/33,15.585
Solan,01/01/34,10.744
Solan,02/01/34,18.183
Solan,03/01/34,19.87
Solan,04/01/34,27.282
Solan,05/01/34,30.414
Solan,06/01/34,33.365
Solan,07/01/34,31.079
Solan,08/01/34,29.506
Solan,09/01/34,30.438
Solan,10/01/34,25.606
Solan,11/01/34,19.198
Solan,12/01/34,14.164
Solan,01/01/35,11.045
Solan,02/01/35,15.634
Solan,03/01/35,20.741
Solan,04/01/35,23.147
Solan,05/01/35,31.955
Solan,06/01/35,35.31
Solan,07/01/35,31.265
Solan,08/01/35,29.59
Solan,09/01/35,29.159
Solan,10/01/35,25.444
Solan,11/01/35,19.304
Solan,12/01/35,13.639
Solan,01/01/36,11.998
Solan,02/01/36,15.12
Solan,03/01/36,20.278
Solan,04/01/36,26.411
Solan,05/01/36,33.458
Solan,06/01/36,31.685
Solan,07/01/36,30.693
Solan,08/01/36,30.013
Solan,09/01/36,28.945
Solan,10/01/36,25.484
Solan,11/01/36,19.298
Solan,12/01/36,13.238
Solan,01/01/37,12.763
Solan,02/01/37,15.185
Solan,03/01/37,19.469
Solan,04/01/37,25.334
Solan,05/01/37,31.22
Solan,06/01/37,34.186
Solan,07/01/37,30.735
Solan,08/01/37,30.975
Solan,09/01/37,29.381
Solan,10/01/37,24.793
Solan,11/01/37,18.318
Solan,12/01/37,13.542
Solan,01/01/38,12.696
Solan,02/01/38,13.892
Solan,03/01/38,21.811
Solan,04/01/38,27.957
Solan,05/01/38,33.664
Solan,06/01/38,32.505
Solan,07/01/38,31.812
Solan,08/01/38,30.523
Solan,09/01/38,29.745
Solan,10/01/38,26.454
Solan,11/01/38,17.696
Solan,12/01/38,15.823
Solan,01/01/39,14.175
Solan,02/01/39,15.42
Solan,03/01/39,18.111
Solan,04/01/39,25.333
Solan,05/01/39,32.99
Solan,06/01/39,32.305
Solan,07/01/39,31.12
Solan,08/01/39,30.752
Solan,09/01/39,29.485
Solan,10/01/39,26.49
Solan,11/01/39,19.757
Solan,12/01/39,15.823
Solan,01/01/40,13.675
Solan,02/01/40,14.885
Solan,03/01/40,18.429
Solan,04/01/40,25.27
