Area,Month,CC
Sirmaur,02/01/81,30.301
Sirmaur,03/01/81,37.74
Sirmaur,04/01/81,25.573
Sirmaur,05/01/81,31.656
Sirmaur,06/01/81,41.371
Sirmaur,07/01/81,59.795
Sirmaur,08/01/81,58.312
Sirmaur,09/01/81,35.291
Sirmaur,10/01/81,14.827
Sirmaur,11/01/81,19.654
Sirmaur,12/01/81,26.001
Sirmaur,01/01/82,36.074
Sirmaur,02/01/82,33.113
Sirmaur,03/01/82,38.419
Sirmaur,04/01/82,32.405
Sirmaur,05/01/82,33.398
Sirmaur,06/01/82,42.971
Sirmaur,07/01/82,56.469
Sirmaur,08/01/82,59.594
Sirmaur,09/01/82,34.074
Sirmaur,10/01/82,18.914
Sirmaur,11/01/82,17.198
Sirmaur,12/01/82,29.149
Sirmaur,01/01/83,35.009
Sirmaur,02/01/83,30.005
Sirmaur,03/01/83,39.907
Sirmaur,04/01/83,36.039
Sirmaur,05/01/83,32.459
Sirmaur,06/01/83,47.023
Sirmaur,07/01/83,56.497
Sirmaur,08/01/83,55.064
Sirmaur,09/01/83,39.171
Sirmaur,10/01/83,20.167
Sirmaur,11/01/83,13.99
Sirmaur,12/01/83,27.988
Sirmaur,01/01/84,32.574
Sirmaur,02/01/84,32.048
Sirmaur,03/01/84,33.326
Sirmaur,04/01/84,33.292
Sirmaur,05/01/84,30.279
Sirmaur,06/01/84,41.842
Sirmaur,07/01/84,57.955
Sirmaur,08/01/84,53.153
Sirmaur,09/01/84,37.52
Sirmaur,10/01/84,16.75
Sirmaur,11/01/84,14.821
Sirmaur,12/01/84,31.939
Sirmaur,01/01/85,34.996
Sirmaur,02/01/85,23.798
Sirmaur,03/01/85,37.572
Sirmaur,04/01/85,29.107
Sirmaur,05/01/85,31.646
Sirmaur,06/01/85,45.293
Sirmaur,07/01/85,54.797
Sirmaur,08/01/85,59.598
Sirmaur,09/01/85,36.483
Sirmaur,10/01/85,18.074
Sirmaur,11/01/85,15.325
Sirmaur,12/01/85,28.386
Sirmaur,01/01/86,32.191
Sirmaur,02/01/86,26.129
Sirmaur,03/01/86,36.212
Sirmaur,04/01/86,32.676
Sirmaur,05/01/86,29.557
Sirmaur,06/01/86,40.764
Sirmaur,07/01/86,59.098
Sirmaur,08/01/86,58.213
Sirmaur,09/01/86,32.995
Sirmaur,10/01/86,15.699
Sirmaur,11/01/86,17.93
Sirmaur,12/01/86,27.169
Sirmaur,01/01/87,29.475
Sirmaur,02/01/87,28.284
Sirmaur,03/01/87,37.562
Sirmaur,04/01/87,32.553
Sirmaur,05/01/87,32.086
Sirmaur,06/01/87,39.86
Sirmaur,07/01/87,59.757
Sirmaur,08/01/87,56.7
Sirmaur,09/01/87,33.964
Sirmaur,10/01/87,20.118
Sirmaur,11/01/87,9.345
Sirmaur,12/01/87,28.076
Sirmaur,01/01/88,34.303
Sirmaur,02/01/88,29.484
Sirmaur,03/01/88,38.362
Sirmaur,04/01/88,29.678
Sirmaur,05/01/88,29.039
Sirmaur,06/01/88,43.652
Sirmaur,07/01/88,60.545
Sirmaur,08/01/88,59.743
Sirmaur,09/01/88,39.16
Sirmaur,10/01/88,17.719
Sirmaur,11/01/88,13.99
Sirmaur,12/01/88,27.246
Sirmaur,01/01/89,36.377
Sirmaur,02/01/89,34.607
Sirmaur,03/01/89,38.362
Sirmaur,04/01/89,30.809
Sirmaur,05/01/89,32.086
Sirmaur,06/01/89,46.761
Sirmaur,07/01/89,56.497
Sirmaur,08/01/89,57.746
Sirmaur,09/01/89,34.41
Sirmaur,10/01/89,17.327
Sirmaur,11/01/89,18.107
Sirmaur,12/01/89,28.782
Sirmaur,01/01/90,34.016
Sirmaur,02/01/90,33.447
Sirmaur,03/01/90,36.793
Sirmaur,04/01/90,32.824
Sirmaur,05/01/90,33.223
Sirmaur,06/01/90,45.779
Sirmaur,07/01/90,60.373
Sirmaur,08/01/90,57.645
Sirmaur,09/01/90,41.097
Sirmaur,10/01/90,20.366
Sirmaur,11/01/90,13.99
Sirmaur,12/01/90,29.995
Sirmaur,01/01/91,33.562
Sirmaur,02/01/91,30.984
Sirmaur,03/01/91,37.327
Sirmaur,04/01/91,31.477
Sirmaur,05/01/91,31.152
Sirmaur,06/01/91,42.439
Sirmaur,07/01/91,57.896
Sirmaur,08/01/91,57.953
Sirmaur,09/01/91,36.698
Sirmaur,10/01/91,17.955
Sirmaur,11/01/91,15.297
Sirmaur,12/01/91,27.269
Sirmaur,01/01/92,33.562
Sirmaur,02/01/92,30.984
Sirmaur,03/01/92,37.268
Sirmaur,04/01/92,31.477
Sirmaur,05/01/92,30.799
Sirmaur,06/01/92,42.253
Sirmaur,07/01/92,57.955
Sirmaur,08/01/92,57.953
Sirmaur,09/01/92,36.804
Sirmaur,10/01/92,17.955
Sirmaur,11/01/92,15.297
Sirmaur,12/01/92,27.182
Sirmaur,01/01/93,33.562
Sirmaur,02/01/93,30.984
Sirmaur,03/01/93,37.268
Sirmaur,04/01/93,31.477
Sirmaur,05/01/93,30.799
Sirmaur,06/01/93,42.253
Sirmaur,07/01/93,57.955
Sirmaur,08/01/93,57.953
Sirmaur,09/01/93,36.804
Sirmaur,10/01/93,17.955
Sirmaur,11/01/93,15.297
Sirmaur,12/01/93,27.182
Sirmaur,01/01/94,33.562
Sirmaur,02/01/94,30.984
Sirmaur,03/01/94,37.268
Sirmaur,04/01/94,31.477
Sirmaur,05/01/94,30.799
Sirmaur,06/01/94,42.253
Sirmaur,07/01/94,57.955
Sirmaur,08/01/94,57.953
Sirmaur,09/01/94,36.804
Sirmaur,10/01/94,17.955
Sirmaur,11/01/94,15.297
Sirmaur,12/01/94,27.182
Sirmaur,01/01/95,33.562
Sirmaur,02/01/95,30.984
Sirmaur,03/01/95,37.268
Sirmaur,04/01/95,31.477
Sirmaur,05/01/95,30.799
Sirmaur,06/01/95,42.253
Sirmaur,07/01/95,57.955
Sirmaur,08/01/95,57.953
Sirmaur,09/01/95,36.804
Sirmaur,10/01/95,24.154
Sirmaur,11/01/95,19.826
Sirmaur,12/01/95,34.213
Sirmaur,01/01/96,21.247
Sirmaur,02/01/96,29.205
Sirmaur,03/01/96,41.999
Sirmaur,04/01/96,26.157
Sirmaur,05/01/96,38.12
Sirmaur,06/01/96,49.052
Sirmaur,07/01/96,54.508
Sirmaur,08/01/96,58.774
Sirmaur,09/01/96,32.05
Sirmaur,10/01/96,18.898
Sirmaur,11/01/96,11.548
Sirmaur,12/01/96,13.08
Sirmaur,01/01/97,28.494
Sirmaur,02/01/97,25.858
Sirmaur,03/01/97,46.337
Sirmaur,04/01/97,25.867
Sirmaur,05/01/97,30.54
Sirmaur,06/01/97,36.69
Sirmaur,07/01/97,46.883
Sirmaur,08/01/97,43.502
Sirmaur,09/01/97,33.137
Sirmaur,10/01/97,26.355
Sirmaur,11/01/97,21.466
Sirmaur,12/01/97,38.016
Sirmaur,01/01/98,27.502
Sirmaur,02/01/98,32.218
Sirmaur,03/01/98,36.622
Sirmaur,04/01/98,32.739
Sirmaur,05/01/98,30.727
Sirmaur,06/01/98,39.569
Sirmaur,07/01/98,56.134
Sirmaur,08/01/98,57.036
Sirmaur,09/01/98,35.967
Sirmaur,10/01/98,23.263
Sirmaur,11/01/98,11.446
Sirmaur,12/01/98,26.576
Sirmaur,01/01/99,38.088
Sirmaur,02/01/99,33.128
Sirmaur,03/01/99,30.711
Sirmaur,04/01/99,23.893
Sirmaur,05/01/99,35.723
Sirmaur,06/01/99,33.904
Sirmaur,07/01/99,59.187
Sirmaur,08/01/99,41.219
Sirmaur,09/01/99,40.751
Sirmaur,10/01/99,17.379
Sirmaur,11/01/99,20.321
Sirmaur,12/01/99,16.609
Sirmaur,01/01/00,32.473
Sirmaur,02/01/00,30.733
Sirmaur,03/01/00,32.764
Sirmaur,04/01/00,33.247
Sirmaur,05/01/00,30.933
Sirmaur,06/01/00,49.538
Sirmaur,07/01/00,69.196
Sirmaur,08/01/00,52.553
Sirmaur,09/01/00,29.345
Sirmaur,10/01/00,22.653
Sirmaur,11/01/00,22.779
Sirmaur,12/01/00,12.423
Sirmaur,01/01/01,29.674
Sirmaur,02/01/01,29.17
Sirmaur,03/01/01,33.289
Sirmaur,04/01/01,35.654
Sirmaur,05/01/01,34.584
Sirmaur,06/01/01,47.549
Sirmaur,07/01/01,64.486
Sirmaur,08/01/01,39.589
Sirmaur,09/01/01,20.486
Sirmaur,10/01/01,23.707
Sirmaur,11/01/01,18.09
Sirmaur,12/01/01,30.482
Sirmaur,01/01/02,33.009
Sirmaur,02/01/02,32.6
Sirmaur,03/01/02,31.843
Sirmaur,04/01/02,35.646
Sirmaur,05/01/02,38.386
Sirmaur,06/01/02,38.021
Sirmaur,07/01/02,57.744
Sirmaur,08/01/02,56.216
Sirmaur,09/01/02,35.238
Sirmaur,10/01/02,20.557
Sirmaur,11/01/02,20.933
Sirmaur,12/01/02,36.577
Solan,01/01/01,32.942
Solan,02/01/01,30.942
Solan,03/01/01,36.495
Solan,04/01/01,31.743
Solan,05/01/01,29.845
Solan,06/01/01,38.49
Solan,07/01/01,55.145
Solan,08/01/01,54.752
Solan,09/01/01,33.128
Solan,10/01/01,16.336
Solan,11/01/01,14.846
Solan,12/01/01,27.345
Solan,01/01/02,33.621
Solan,02/01/02,31.826
Solan,03/01/02,37.111
Solan,04/01/02,31.743
Solan,05/01/02,29.673
Solan,06/01/02,37.187
Solan,07/01/02,54.912
Solan,08/01/02,54.477
Solan,09/01/02,32.948
Solan,10/01/02,15.707
Solan,11/01/02,14.846
Solan,12/01/02,27.345
Solan,01/01/03,33.261
Solan,02/01/03,31.826
Solan,03/01/03,37.725
Solan,04/01/03,31.743
Solan,05/01/03,30.578
Solan,06/01/03,38.089
Solan,07/01/03,55.644
Solan,08/01/03,55.422
Solan,09/01/03,33.749
Solan,10/01/03,14.734
Solan,11/01/03,14.739
Solan,12/01/03,27.345
Solan,01/01/04,32.94
Solan,02/01/04,31.362
Solan,03/01/04,37.317
Solan,04/01/04,32.119
Solan,05/01/04,30.098
Solan,06/01/04,38.418
Solan,07/01/04,54.964
Solan,08/01/04,54.7
Solan,09/01/04,33.034
Solan,10/01/04,15.707
Solan,11/01/04,14.84
Solan,12/01/04,27.345
Solan,01/01/05,33.621
Solan,02/01/05,31.362
Solan,03/01/05,37.345
Solan,04/01/05,31.743
Solan,05/01/05,30.285
Solan,06/01/05,38.49
Solan,07/01/05,56.146
Solan,08/01/05,55.63
Solan,09/01/05,33.034
Solan,10/01/05,15.014
Solan,11/01/05,14.846
Solan,12/01/05,27.397
Solan,01/01/06,33.542
Solan,02/01/06,31.826
Solan,03/01/06,36.495
Solan,04/01/06,31.743
Solan,05/01/06,29.998
Solan,06/01/06,38.341
Solan,07/01/06,55.965
Solan,08/01/06,54.7
Solan,09/01/06,33.749
Solan,10/01/06,14.429
Solan,11/01/06,14.846
Solan,12/01/06,27.734
Solan,01/01/07,33.621
Solan,02/01/07,31.826
Solan,03/01/07,36.593
Solan,04/01/07,31.743
Solan,05/01/07,29.845
Solan,06/01/07,38.891
Solan,07/01/07,56.037
Solan,08/01/07,54.852
Solan,09/01/07,33.749
Solan,10/01/07,18.311
Solan,11/01/07,16.692
Solan,12/01/07,28.184
Solan,01/01/08,33.621
Solan,02/01/08,31.826
Solan,03/01/08,37.345
Solan,04/01/08,32.32
Solan,05/01/08,30.205
Solan,06/01/08,37.661
Solan,07/01/08,55.085
Solan,08/01/08,54.577
Solan,09/01/08,32.976
Solan,10/01/08,15.707
Solan,11/01/08,14.639
Solan,12/01/08,27.345
Solan,01/01/09,32.868
Solan,02/01/09,31.586
Solan,03/01/09,37.345
Solan,04/01/09,30.983
Solan,05/01/09,29.147
Solan,06/01/09,37.667
Solan,07/01/09,55.57
Solan,08/01/09,54.551
Solan,09/01/09,32.654
Solan,10/01/09,14.828
Solan,11/01/09,14.345
Solan,12/01/09,26.926
Solan,01/01/10,33.621
Solan,02/01/10,31.826
Solan,03/01/10,37.345
Solan,04/01/10,31.084
Solan,05/01/10,29.375
Solan,06/01/10,38.16
Solan,07/01/10,55.071
Solan,08/01/10,54.752
Solan,09/01/10,33.749
Solan,10/01/10,15.707
Solan,11/01/10,14.846
Solan,12/01/10,27.345
Solan,01/01/11,33.621
Solan,02/01/11,31.826
Solan,03/01/11,37.245
Solan,04/01/11,31.743
Solan,05/01/11,29.845
Solan,06/01/11,37.76
Solan,07/01/11,55.264
Solan,08/01/11,54.7
Solan,09/01/11,33.749
Solan,10/01/11,15.474
Solan,11/01/11,14.246
Solan,12/01/11,27.345
Solan,01/01/12,33.621
Solan,02/01/12,31.362
Solan,03/01/12,36.468
Solan,04/01/12,30.691
Solan,05/01/12,29.567
Solan,06/01/12,37.86
Solan,07/01/12,54.792
Solan,08/01/12,54.651
Solan,09/01/12,32.835
Solan,10/01/12,14.548
Solan,11/01/12,14.019
Solan,12/01/12,27.345
Solan,01/01/13,34.25
Solan,02/01/13,31.362
Solan,03/01/13,36.287
Solan,04/01/13,30.983
Solan,05/01/13,28.975
Solan,06/01/13,37.44
Solan,07/01/13,54.382
Solan,08/01/13,54.752
Solan,09/01/13,32.654
Solan,10/01/13,15.818
Solan,11/01/13,14.969
Solan,12/01/13,27.345
Solan,01/01/14,32.66
Solan,02/01/14,31.826
Solan,03/01/14,36.468
Solan,04/01/14,31.213
Solan,05/01/14,29.073
Solan,06/01/14,35.704
Solan,07/01/14,54.752
Solan,08/01/14,54.772
Solan,09/01/14,32.448
Solan,10/01/14,14.348
Solan,11/01/14,15.597
Solan,12/01/14,27.682
Solan,01/01/15,33.16
Solan,02/01/15,32.578
Solan,03/01/15,36.093
Solan,04/01/15,32.22
Solan,05/01/15,27.895
Solan,06/01/15,35.929
Solan,07/01/15,54.864
Solan,08/01/15,54.219
Solan,09/01/15,32.517
Solan,10/01/15,14.335
Solan,11/01/15,13.92
Solan,12/01/15,27.345
Solan,01/01/16,34.397
Solan,02/01/16,31.261
Solan,03/01/16,37.345
Solan,04/01/16,31.213
Solan,05/01/16,29.209
Solan,06/01/16,38.14
Solan,07/01/16,54.844
Solan,08/01/16,54.772
Solan,09/01/16,33.048
Solan,10/01/16,14.728
Solan,11/01/16,13.668
Solan,12/01/16,27.046
Solan,01/01/17,32.589
Solan,02/01/17,30.373
Solan,03/01/17,36.368
Solan,04/01/17,29.533
Solan,05/01/17,28.748
Solan,06/01/17,36.518
Solan,07/01/17,54.441
Solan,08/01/17,54.372
Solan,09/01/17,32.183
Solan,10/01/17,14.748
Solan,11/01/17,14.046
Solan,12/01/17,26.946
Solan,01/01/18,33.361
Solan,02/01/18,31.826
Solan,03/01/18,37.111
Solan,04/01/18,31.184
Solan,05/01/18,27.561
Solan,06/01/18,35.423
Solan,07/01/18,54.665
Solan,08/01/18,54.278
Solan,09/01/18,31.411
Solan,10/01/18,14.348
Solan,11/01/18,14.846
Solan,12/01/18,28.356
Solan,01/01/19,33.16
Solan,02/01/19,30.782
Solan,03/01/19,36.788
Solan,04/01/19,30.384
Solan,05/01/19,29.067
Solan,06/01/19,38.777
Solan,07/01/19,55.165
Solan,08/01/19,54.378
Solan,09/01/19,32.349
Solan,10/01/19,12.56
Solan,11/01/19,11.303
Solan,12/01/19,27.911
Solan,01/01/20,34.419
Solan,02/01/20,31.826
Solan,03/01/20,36.388
Solan,04/01/20,32.3
Solan,05/01/20,29.839
Solan,06/01/20,37.76
Solan,07/01/20,56.701
Solan,08/01/20,53.334
Solan,09/01/20,33.048
Solan,10/01/20,12.955
Solan,11/01/20,15.656
Solan,12/01/20,28.134
Solan,01/01/21,33.621
Solan,02/01/21,31.707
Solan,03/01/21,37.524
Solan,04/01/21,31.743
Solan,05/01/21,29.845
Solan,06/01/21,37.207
Solan,07/01/21,54.104
Solan,08/01/21,53.484
Solan,09/01/21,32.928
Solan,10/01/21,13.617
Solan,11/01/21,13.529
Solan,12/01/21,27.662
Solan,01/01/22,34.172
Solan,02/01/22,31.826
Solan,03/01/22,37.345
Solan,04/01/22,31.191
Solan,05/01/22,29.845
Solan,06/01/22,37.83
Solan,07/01/22,55.564
Solan,08/01/22,54.557
Solan,09/01/22,32.755
Solan,10/01/22,14.748
Solan,11/01/22,14.24
Solan,12/01/22,27.345
Solan,01/01/23,33.621
Solan,02/01/23,31.826
Solan,03/01/23,37.345
Solan,04/01/23,31.956
Solan,05/01/23,29.296
Solan,06/01/23,39.497
Solan,07/01/23,55.644
Solan,08/01/23,56.172
Solan,09/01/23,33.65
Solan,10/01/23,14.248
Solan,11/01/23,11.388
Solan,12/01/23,24.961
Solan,01/01/24,31.337
Solan,02/01/24,29.573
Solan,03/01/24,37.345
Solan,04/01/24,30.757
Solan,05/01/24,29.845
Solan,06/01/24,38.261
Solan,07/01/24,55.392
Solan,08/01/24,54.872
Solan,09/01/24,33.048
Solan,10/01/24,14.155
Solan,11/01/24,13.739
Solan,12/01/24,27.783
Solan,01/01/25,33.621
Solan,02/01/25,28.936
Solan,03/01/25,34.269
Solan,04/01/25,30.484
Solan,05/01/25,27.762
Solan,06/01/25,36.375
Solan,07/01/25,54.764
Solan,08/01/25,53.291
Solan,09/01/25,30.854
Solan,10/01/25,14.49
Solan,11/01/25,13.097
Solan,12/01/25,23.971
Solan,01/01/26,32.461
Solan,02/01/26,31.826
Solan,03/01/26,36.475
Solan,04/01/26,32.72
Solan,05/01/26,28.969
Solan,06/01/26,38.261
Solan,07/01/26,55.564
Solan,08/01/26,54.772
Solan,09/01/26,33.148
Solan,10/01/26,14.628
Solan,11/01/26,14.846
Solan,12/01/26,27.763
Solan,01/01/27,34.471
Solan,02/01/27,31.772
Solan,03/01/27,36.167
Solan,04/01/27,31.298
Solan,05/01/27,29.448
Solan,06/01/27,37.667
Solan,07/01/27,55.187
Solan,08/01/27,54.599
Solan,09/01/27,33.727
Solan,10/01/27,15.014
Solan,11/01/27,14.846
Solan,12/01/27,27.403
Solan,01/01/28,33.672
Solan,02/01/28,31.826
Solan,03/01/28,37.598
Solan,04/01/28,31.743
Solan,05/01/28,29.845
Solan,06/01/28,38.267
Solan,07/01/28,56.123
Solan,08/01/28,55.076
Solan,09/01/28,34.113
Solan,10/01/28,15.707
Solan,11/01/28,14.846
Solan,12/01/28,28.255
Solan,01/01/29,32.461
Solan,02/01/29,30.914
Solan,03/01/29,35.83
Solan,04/01/29,29.244
Solan,05/01/29,28.84
Solan,06/01/29,38.261
Solan,07/01/29,57.002
Solan,08/01/29,53.844
Solan,09/01/29,32.596
Solan,10/01/29,14.348
Solan,11/01/29,14.445
Solan,12/01/29,29.106
Solan,01/01/30,32.66
Solan,02/01/30,31.772
Solan,03/01/30,34.677
Solan,04/01/30,31.763
Solan,05/01/30,28.768
Solan,06/01/30,38.432
Solan,07/01/30,56.753
Solan,08/01/30,54.743
Solan,09/01/30,34.794
Solan,10/01/30,16.336
Solan,11/01/30,12.5
Solan,12/01/30,26.698
Solan,01/01/31,26.028
Solan,02/01/31,31.603
Solan,03/01/31,24.156
Solan,04/01/31,19.133
Solan,05/01/31,21.581
Solan,06/01/31,19.357
Solan,07/01/31,48.643
Solan,08/01/31,53.173
Solan,09/01/31,30.415
Solan,10/01/31,18.222
Solan,11/01/31,1.924
Solan,12/01/31,17.363
Solan,01/01/32,27.318
Solan,02/01/32,20.824
Solan,03/01/32,29.08
Solan,04/01/32,18.059
Solan,05/01/32,21.959
Solan,06/01/32,26.734
Solan,07/01/32,50.928
Solan,08/01/32,50.627
Solan,09/01/32,20.039
Solan,10/01/32,0.964
Solan,11/01/32,0
Solan,12/01/32,22.428
Solan,01/01/33,27.506
Solan,02/01/33,24.601
Solan,03/01/33,26.904
Solan,04/01/33,28.852
Solan,05/01/33,29.126
Solan,06/01/33,32.048
Solan,07/01/33,53.649
Solan,08/01/33,59.781
Solan,09/01/33,37.419
Solan,10/01/33,8.704
Solan,11/01/33,2.827
Solan,12/01/33,21.671
Solan,01/01/34,29.307
Solan,02/01/34,21.014
Solan,03/01/34,32.471
Solan,04/01/34,18.782
Solan,05/01/34,21.529
Solan,06/01/34,29.756
Solan,07/01/34,51.849
Solan,08/01/34,52.755
Solan,09/01/34,20.743
Solan,10/01/34,0
Solan,11/01/34,9.966
Solan,12/01/34,26.093
Solan,01/01/35,33.752
Solan,02/01/35,36.54
Solan,03/01/35,26.951
Solan,04/01/35,29.689
Solan,05/01/35,18.241
Solan,06/01/35,13.504
Solan,07/01/35,48.139
Solan,08/01/35,51.064
Solan,09/01/35,25.306
Solan,10/01/35,3.733
Solan,11/01/35,8.988
Solan,12/01/35,22.344
Solan,01/01/36,22.805
Solan,02/01/36,29.418
Solan,03/01/36,31.82
Solan,04/01/36,20.256
Solan,05/01/36,23.202
Solan,06/01/36,41.289
Solan,07/01/36,54.126
Solan,08/01/36,50.741
Solan,09/01/36,29.257
Solan,10/01/36,7.351
Solan,11/01/36,3.973
Solan,12/01/36,32.726
Solan,01/01/37,25.513
Solan,02/01/37,33.821
Solan,03/01/37,30.474
Solan,04/01/37,26.899
Solan,05/01/37,23.801
Solan,06/01/37,26.294
Solan,07/01/37,53.386
Solan,08/01/37,47.679
Solan,09/01/37,22.451
Solan,10/01/37,7.15
Solan,11/01/37,4.934
Solan,12/01/37,21.809
Solan,01/01/38,34.053
Solan,02/01/38,31.214
Solan,03/01/38,27.781
Solan,04/01/38,18.354
Solan,05/01/38,23.598
Solan,06/01/38,42.525
Solan,07/01/38,43.94
Solan,08/01/38,47.715
Solan,09/01/38,19.728
Solan,10/01/38,1.038
Solan,11/01/38,8.804
Solan,12/01/38,16.085
Solan,01/01/39,24.979
Solan,02/01/39,30.502
Solan,03/01/39,37.157
Solan,04/01/39,20.619
Solan,05/01/39,14.127
Solan,06/01/39,38.071
Solan,07/01/39,47.765
Solan,08/01/39,47.284
Solan,09/01/39,23.027
Solan,10/01/39,6.937
Solan,11/01/39,0
Solan,12/01/39,16.783
Solan,01/01/40,32.697
Solan,02/01/40,32.378
Solan,03/01/40,31.643
Solan,04/01/40,23.245
Solan,05/01/40,23.591
Solan,06/01/40,32.885
Solan,07/01/40,50.145
Solan,08/01/40,52.95
Solan,09/01/40,24.108
Solan,10/01/40,1.391
Solan,11/01/40,3.255
Solan,12/01/40,20.336
Solan,01/01/41,31.351
Solan,02/01/41,22.16
Solan,03/01/41,26.486
Solan,04/01/41,17.563
Solan,05/01/41,25.334
Solan,06/01/41,40.459
Solan,07/01/41,49.072
Solan,08/01/41,49.792
Solan,09/01/41,26.494
Solan,10/01/41,9.516
Solan,11/01/41,0.064
Solan,12/01/41,21.056
Solan,01/01/42,31.118
Solan,02/01/42,32.7
Solan,03/01/42,28.258
Solan,04/01/42,19.95
Solan,05/01/42,25.837
Solan,06/01/42,27.512
Solan,07/01/42,55.07
Solan,08/01/42,52.783
Solan,09/01/42,32.148
Solan,10/01/42,5.29
Solan,11/01/42,5.31
Solan,12/01/42,25.283
Solan,01/01/43,38.431
Solan,02/01/43,19.375
Solan,03/01/43,23.929
Solan,04/01/43,20.997
Solan,05/01/43,23.269
Solan,06/01/43,30.024
Solan,07/01/43,53.493
Solan,08/01/43,50.725
Solan,09/01/43,26.666
Solan,10/01/43,0
Solan,11/01/43,0
Solan,12/01/43,19.357
Solan,01/01/44,32.382
Solan,02/01/44,30.637
Solan,03/01/44,30.703
Solan,04/01/44,25.696
Solan,05/01/44,16.849
Solan,06/01/44,23.665
Solan,07/01/44,54.327
Solan,08/01/44,54.394
Solan,09/01/44,24.031
Solan,10/01/44,0.948
Solan,11/01/44,1.172
Solan,12/01/44,20.648
Solan,01/01/45,34.981
Solan,02/01/45,17.92
Solan,03/01/45,28.436
Solan,04/01/45,28.094
Solan,05/01/45,19.035
Solan,06/01/45,24.148
Solan,07/01/45,53.74
Solan,08/01/45,51.184
Solan,09/01/45,34.631
Solan,10/01/45,13.765
Solan,11/01/45,0
Solan,12/01/45,18.504
Solan,01/01/46,26.121
Solan,02/01/46,19.362
Solan,03/01/46,26.14
Solan,04/01/46,19.327
Solan,05/01/46,27.34
Solan,06/01/46,37.554
Solan,07/01/46,50.792
Solan,08/01/46,53.429
Solan,09/01/46,21.118
Solan,10/01/46,16.088
Solan,11/01/46,0
Solan,12/01/46,22.304
Solan,01/01/47,27.318
Solan,02/01/47,21.167
Solan,03/01/47,23.993
Solan,04/01/47,13.379
Solan,05/01/47,17.911
Solan,06/01/47,27.721
Solan,07/01/47,41.255
Solan,08/01/47,54.614
Solan,09/01/47,31.811
Solan,10/01/47,8.828
Solan,11/01/47,8.546
Solan,12/01/47,25.68
Solan,01/01/48,33.551
Solan,02/01/48,32.648
Solan,03/01/48,39.129
Solan,04/01/48,24.715
Solan,05/01/48,19.889
Solan,06/01/48,31.659
Solan,07/01/48,49.789
Solan,08/01/48,56.926
Solan,09/01/48,27.307
Solan,10/01/48,14.612
Solan,11/01/48,1.956
Solan,12/01/48,31.474
Solan,01/01/49,32.16
Solan,02/01/49,31.107
Solan,03/01/49,33.673
Solan,04/01/49,18.475
Solan,05/01/49,26.027
Solan,06/01/49,31.416
Solan,07/01/49,54.523
Solan,08/01/49,49.883
Solan,09/01/49,26.439
Solan,10/01/49,6.299
Solan,11/01/49,0
Solan,12/01/49,20.029
Solan,01/01/50,37.577
Solan,02/01/50,28.554
Solan,03/01/50,36.816
Solan,04/01/50,22.977
Solan,05/01/50,25.054
Solan,06/01/50,40.975
Solan,07/01/50,58.044
Solan,08/01/50,53.224
Solan,09/01/50,34.583
Solan,10/01/50,14.049
Solan,11/01/50,2.767
Solan,12/01/50,17.076
Solan,01/01/51,32.052
Solan,02/01/51,24.131
Solan,03/01/51,34.147
Solan,04/01/51,30.234
Solan,05/01/51,27.791
Solan,06/01/51,35.062
Solan,07/01/51,47.438
Solan,08/01/51,53.426
Solan,09/01/51,20.545
Solan,10/01/51,9.005
Solan,11/01/51,10.503
Solan,12/01/51,25.976
Solan,01/01/52,28.855
Solan,02/01/52,30.205
Solan,03/01/52,38.73
Solan,04/01/52,21.297
Solan,05/01/52,25.497
Solan,06/01/52,33.634
Solan,07/01/52,54.626
Solan,08/01/52,55.727
Solan,09/01/52,24.201
Solan,10/01/52,0.685
Solan,11/01/52,0
Solan,12/01/52,21.431
Solan,01/01/53,35.462
Solan,02/01/53,26.798
Solan,03/01/53,28.621
Solan,04/01/53,23.596
Solan,05/01/53,29.331
Solan,06/01/53,37.473
Solan,07/01/53,58.303
Solan,08/01/53,58.227
Solan,09/01/53,34.755
Solan,10/01/53,8.67
Solan,11/01/53,7.283
Solan,12/01/53,27.294
Solan,01/01/54,40.085
Solan,02/01/54,44.868
Solan,03/01/54,37.153
Solan,04/01/54,23.14
Solan,05/01/54,21.506
Solan,06/01/54,37.835
Solan,07/01/54,53.991
Solan,08/01/54,51.643
Solan,09/01/54,39.863
Solan,10/01/54,16.665
Solan,11/01/54,13.301
Solan,12/01/54,25.421
Solan,01/01/55,38.289
Solan,02/01/55,26.685
Solan,03/01/55,38.944
Solan,04/01/55,25.422
Solan,05/01/55,31.964
Solan,06/01/55,36.695
Solan,07/01/55,55.232
Solan,08/01/55,59.329
Solan,09/01/55,38.706
Solan,10/01/55,26.449
Solan,11/01/55,10.433
Solan,12/01/55,30.841
Solan,01/01/56,39.173
Solan,02/01/56,25.141
Solan,03/01/56,40.833
Solan,04/01/56,30.14
Solan,05/01/56,28.627
Solan,06/01/56,44.578
Solan,07/01/56,59.888
Solan,08/01/56,58.584
Solan,09/01/56,32.787
Solan,10/01/56,29.242
Solan,11/01/56,11.585
Solan,12/01/56,31.755
Solan,01/01/57,42.975
Solan,02/01/57,30.714
Solan,03/01/57,40.18
Solan,04/01/57,34.253
Solan,05/01/57,31.734
Solan,06/01/57,35.849
Solan,07/01/57,53.776
Solan,08/01/57,56.305
Solan,09/01/57,29.856
