Area,Month,Rainfall
Sirmaur,1929-2-1,3.074
Sirmaur,1929-3-1,6.597
Sirmaur,1929-4-1,11.264
Sirmaur,1929-5-1,6.875
Sirmaur,1929-6-1,160.807
Sirmaur,1929-7-1,168.805
Sirmaur,1929-8-1,345.396
Sirmaur,1929-9-1,30.399
Sirmaur,1929-10-1,14.412
Sirmaur,1929-11-1,0
Sirmaur,1929-12-1,54.82
Sirmaur,1930-1-1,29.148
Sirmaur,1930-2-1,13.886
Sirmaur,1930-3-1,7.414
Sirmaur,1930-4-1,18.354
Sirmaur,1930-5-1,10.117
Sirmaur,1930-6-1,57.423
Sirmaur,1930-7-1,290.281
Sirmaur,1930-8-1,171.299
Sirmaur,1930-9-1,45.231
Sirmaur,1930-10-1,11.508
Sirmaur,1930-11-1,11.714
Sirmaur,1930-12-1,11.955
Sirmaur,1931-1-1,24.346
Sirmaur,1931-2-1,41.393
Sirmaur,1931-3-1,16.487
Sirmaur,1931-4-1,6.715
Sirmaur,1931-5-1,19.547
Sirmaur,1931-6-1,21.116
Sirmaur,1931-7-1,338.329
Sirmaur,1931-8-1,235.647
Sirmaur,1931-9-1,211.147
Sirmaur,1931-10-1,43.849
Sirmaur,1931-11-1,1.344
Sirmaur,1931-12-1,0
Sirmaur,1932-1-1,15.08
Sirmaur,1932-2-1,5.904
Sirmaur,1932-3-1,16.839
Sirmaur,1932-4-1,5.531
Sirmaur,1932-5-1,10.309
Sirmaur,1932-6-1,57.663
Sirmaur,1932-7-1,161.858
Sirmaur,1932-8-1,165.473
Sirmaur,1932-9-1,145.797
Sirmaur,1932-10-1,2.697
Sirmaur,1932-11-1,0.687
Sirmaur,1932-12-1,26.79
Sirmaur,1933-1-1,18.45
Sirmaur,1933-2-1,29.726
Sirmaur,1933-3-1,11.14
Sirmaur,1933-4-1,17.315
Sirmaur,1933-5-1,23.916
Sirmaur,1933-6-1,95.629
Sirmaur,1933-7-1,246.149
Sirmaur,1933-8-1,319.132
Sirmaur,1933-9-1,145.983
Sirmaur,1933-10-1,37.556
Sirmaur,1933-11-1,5.211
Sirmaur,1933-12-1,0.613
Sirmaur,1934-1-1,25.398
Sirmaur,1934-2-1,4.976
Sirmaur,1934-3-1,16.489
Sirmaur,1934-4-1,1.479
Sirmaur,1934-5-1,8.413
Sirmaur,1934-6-1,67.245
Sirmaur,1934-7-1,210.621
Sirmaur,1934-8-1,334.715
Sirmaur,1934-9-1,37.923
Sirmaur,1934-10-1,0
Sirmaur,1934-11-1,0
Sirmaur,1934-12-1,19.214
Sirmaur,1935-1-1,72.384
Sirmaur,1935-2-1,41.561
Sirmaur,1935-3-1,9.534
Sirmaur,1935-4-1,19.746
Sirmaur,1935-5-1,7.045
Sirmaur,1935-6-1,7.827
Sirmaur,1935-7-1,178.216
Sirmaur,1935-8-1,144.728
Sirmaur,1935-9-1,80.659
Sirmaur,1935-10-1,0.627
Sirmaur,1935-11-1,15.949
Sirmaur,1935-12-1,12.775
Sirmaur,1936-1-1,5.835
Sirmaur,1936-2-1,36.939
Sirmaur,1936-3-1,26.766
Sirmaur,1936-4-1,17.911
Sirmaur,1936-5-1,17.656
Sirmaur,1936-6-1,315.81
Sirmaur,1936-7-1,459.729
Sirmaur,1936-8-1,267.409
Sirmaur,1936-9-1,116.407
Sirmaur,1936-10-1,14.046
Sirmaur,1936-11-1,3.445
Sirmaur,1936-12-1,40.627
Sirmaur,1937-1-1,4.837
Sirmaur,1937-2-1,82.492
Sirmaur,1937-3-1,4.552
Sirmaur,1937-4-1,29.212
Sirmaur,1937-5-1,16.098
Sirmaur,1937-6-1,64.878
Sirmaur,1937-7-1,329.331
Sirmaur,1937-8-1,104.572
Sirmaur,1937-9-1,116.822
Sirmaur,1937-10-1,11.016
Sirmaur,1937-11-1,0.968
Sirmaur,1937-12-1,20.601
Sirmaur,1938-1-1,59.184
Sirmaur,1938-2-1,29.451
Sirmaur,1938-3-1,1.983
Sirmaur,1938-4-1,4.884
Sirmaur,1938-5-1,2.543
Sirmaur,1938-6-1,213.872
Sirmaur,1938-7-1,205.221
Sirmaur,1938-8-1,202.735
Sirmaur,1938-9-1,28.804
Sirmaur,1938-10-1,10.208
Sirmaur,1938-11-1,1.431
Sirmaur,1938-12-1,0.904
Sirmaur,1939-1-1,17.757
Sirmaur,1939-2-1,42.545
Sirmaur,1939-3-1,20.88
Sirmaur,1939-4-1,11.763
Sirmaur,1939-5-1,6.765
Sirmaur,1939-6-1,90.689
Sirmaur,1939-7-1,166.104
Sirmaur,1939-8-1,114.568
Sirmaur,1939-9-1,64.245
Sirmaur,1939-10-1,12.217
Sirmaur,1939-11-1,0
Sirmaur,1939-12-1,0
Sirmaur,1940-1-1,44.135
Sirmaur,1940-2-1,54.009
Sirmaur,1940-3-1,22.909
Sirmaur,1940-4-1,10.987
Sirmaur,1940-5-1,11.343
Sirmaur,1940-6-1,101.647
Sirmaur,1940-7-1,158.757
Sirmaur,1940-8-1,200.871
Sirmaur,1940-9-1,58.625
Sirmaur,1940-10-1,1.839
Sirmaur,1940-11-1,0.435
Sirmaur,1940-12-1,9.365
Sirmaur,1941-1-1,33.029
Sirmaur,1941-2-1,14.334
Sirmaur,1941-3-1,5.876
Sirmaur,1941-4-1,3.316
Sirmaur,1941-5-1,26.745
Sirmaur,1941-6-1,77.946
Sirmaur,1941-7-1,115.743
Sirmaur,1941-8-1,125.912
Sirmaur,1941-9-1,160.351
Sirmaur,1941-10-1,2.548
Sirmaur,1941-11-1,1.874
Sirmaur,1941-12-1,15.04
Sirmaur,1942-1-1,46.755
Sirmaur,1942-2-1,40.591
Sirmaur,1942-3-1,10.61
Sirmaur,1942-4-1,23.16
Sirmaur,1942-5-1,20.299
Sirmaur,1942-6-1,85.395
Sirmaur,1942-7-1,352.528
Sirmaur,1942-8-1,210.205
Sirmaur,1942-9-1,96.393
Sirmaur,1942-10-1,2.311
Sirmaur,1942-11-1,0.64
Sirmaur,1942-12-1,30.267
Sirmaur,1943-1-1,31.504
Sirmaur,1943-2-1,4.25
Sirmaur,1943-3-1,9.864
Sirmaur,1943-4-1,22.14
Sirmaur,1943-5-1,6.715
Sirmaur,1943-6-1,127.055
Sirmaur,1943-7-1,123.709
Sirmaur,1943-8-1,243.641
Sirmaur,1943-9-1,59.648
Sirmaur,1943-10-1,0
Sirmaur,1943-11-1,0
Sirmaur,1943-12-1,0
Sirmaur,1944-1-1,37.337
Sirmaur,1944-2-1,33.221
Sirmaur,1944-3-1,19.914
Sirmaur,1944-4-1,20.733
Sirmaur,1944-5-1,1.683
Sirmaur,1944-6-1,111.78
Sirmaur,1944-7-1,173.909
Sirmaur,1944-8-1,162.394
Sirmaur,1944-9-1,89.483
Sirmaur,1944-10-1,1.921
Sirmaur,1944-11-1,2.123
Sirmaur,1944-12-1,7.172
Sirmaur,1945-1-1,32.576
Sirmaur,1945-2-1,0.839
Sirmaur,1945-3-1,14.383
Sirmaur,1945-4-1,34.149
Sirmaur,1945-5-1,9.605
Sirmaur,1945-6-1,75.485
Sirmaur,1945-7-1,318.171
Sirmaur,1945-8-1,153.329
Sirmaur,1945-9-1,229.021
Sirmaur,1945-10-1,23.582
Sirmaur,1945-11-1,0
Sirmaur,1945-12-1,1.592
Sirmaur,1946-1-1,1.749
Sirmaur,1946-2-1,17.996
Sirmaur,1946-3-1,8.091
Sirmaur,1946-4-1,18.936
Sirmaur,1946-5-1,31.878
Sirmaur,1946-6-1,94.792
Sirmaur,1946-7-1,234.854
Sirmaur,1946-8-1,168.929
Sirmaur,1946-9-1,30.245
Sirmaur,1946-10-1,21.106
Sirmaur,1946-11-1,13.178
Sirmaur,1946-12-1,13.944
Sirmaur,1947-1-1,20.751
Sirmaur,1947-2-1,25.073
Sirmaur,1947-3-1,22.649
Sirmaur,1947-4-1,1.464
Sirmaur,1947-5-1,8.372
Sirmaur,1947-6-1,29.866
Sirmaur,1947-7-1,168.083
Sirmaur,1947-8-1,289.185
Sirmaur,1947-9-1,125.829
Sirmaur,1947-10-1,12.115
Sirmaur,1947-11-1,1.431
Sirmaur,1947-12-1,10.459
Sirmaur,1948-1-1,5.502
Sirmaur,1948-2-1,38.047
Sirmaur,1948-3-1,45.724
Sirmaur,1948-4-1,8.759
Sirmaur,1948-5-1,9.77
Sirmaur,1948-6-1,67.518
Sirmaur,1948-7-1,284.242
Sirmaur,1948-8-1,347.091
Sirmaur,1948-9-1,83.56
Sirmaur,1948-10-1,9.511
Sirmaur,1948-11-1,2.664
Sirmaur,1948-12-1,12.392
Sirmaur,1949-1-1,7.702
Sirmaur,1949-2-1,47.544
Sirmaur,1949-3-1,13.701
Sirmaur,1949-4-1,14.344
Sirmaur,1949-5-1,13.88
Sirmaur,1949-6-1,42.336
Sirmaur,1949-7-1,415.706
Sirmaur,1949-8-1,162.64
Sirmaur,1949-9-1,140.304
Sirmaur,1949-10-1,12.684
Sirmaur,1949-11-1,0.861
Sirmaur,1949-12-1,2.023
Sirmaur,1950-1-1,73.027
Sirmaur,1950-2-1,25.387
Sirmaur,1950-3-1,37.747
Sirmaur,1950-4-1,3.57
Sirmaur,1950-5-1,14.512
Sirmaur,1950-6-1,98.17
Sirmaur,1950-7-1,359.704
Sirmaur,1950-8-1,242.958
Sirmaur,1950-9-1,258.156
Sirmaur,1950-10-1,0.658
Sirmaur,1950-11-1,0.746
Sirmaur,1950-12-1,1.262
Sirmaur,1951-1-1,29.551
Sirmaur,1951-2-1,21.285
Sirmaur,1951-3-1,24.785
Sirmaur,1951-4-1,16.781
Sirmaur,1951-5-1,20.126
Sirmaur,1951-6-1,64.766
Sirmaur,1951-7-1,146.892
Sirmaur,1951-8-1,191.157
Sirmaur,1951-9-1,87.109
Sirmaur,1951-10-1,7.358
Sirmaur,1951-11-1,25.455
Sirmaur,1951-12-1,1.045
Sirmaur,1952-1-1,19.562
Sirmaur,1952-2-1,20.649
Sirmaur,1952-3-1,29.22
Sirmaur,1952-4-1,8.198
Sirmaur,1952-5-1,23.389
Sirmaur,1952-6-1,84.197
Sirmaur,1952-7-1,156.4
Sirmaur,1952-8-1,191.659
Sirmaur,1952-9-1,17.316
Sirmaur,1952-10-1,1.314
Sirmaur,1952-11-1,10.764
Sirmaur,1952-12-1,3.896
Sirmaur,1953-1-1,54.616
Sirmaur,1953-2-1,6.774
Sirmaur,1953-3-1,6.975
Sirmaur,1953-4-1,10.601
Sirmaur,1953-5-1,4.939
Sirmaur,1953-6-1,62.242
Sirmaur,1953-7-1,369.767
Sirmaur,1953-8-1,243.213
Sirmaur,1953-9-1,132.175
Sirmaur,1953-10-1,3.393
Sirmaur,1953-11-1,1.87
Sirmaur,1953-12-1,6.654
Sirmaur,1954-1-1,38.791
Sirmaur,1954-2-1,70.158
Sirmaur,1954-3-1,7.478
Sirmaur,1954-4-1,1.36
Sirmaur,1954-5-1,8.581
Sirmaur,1954-6-1,48.443
Sirmaur,1954-7-1,298.703
Sirmaur,1954-8-1,149.695
Sirmaur,1954-9-1,267.878
Sirmaur,1954-10-1,20.044
Sirmaur,1954-11-1,0
Sirmaur,1954-12-1,1.756
Sirmaur,1955-1-1,33.809
Sirmaur,1955-2-1,3.029
Sirmaur,1955-3-1,24.857
Sirmaur,1955-4-1,16.844
Sirmaur,1955-5-1,15.131
Sirmaur,1955-6-1,61.764
Sirmaur,1955-7-1,213.145
Sirmaur,1955-8-1,214.877
Sirmaur,1955-9-1,225.177
Sirmaur,1955-10-1,46.525
Sirmaur,1955-11-1,0
Sirmaur,1955-12-1,3.203
Sirmaur,1956-1-1,23.751
Sirmaur,1956-2-1,10.958
Sirmaur,1956-3-1,22.968
Sirmaur,1956-4-1,7.099
Sirmaur,1956-5-1,30.571
Sirmaur,1956-6-1,135.051
Sirmaur,1956-7-1,238.597
Sirmaur,1956-8-1,204.216
Sirmaur,1956-9-1,37.881
Sirmaur,1956-10-1,48.009
Sirmaur,1956-11-1,0
Sirmaur,1956-12-1,6.693
Sirmaur,1957-1-1,87.466
Sirmaur,1957-2-1,3.846
Sirmaur,1957-3-1,27.787
Sirmaur,1957-4-1,27.256
Sirmaur,1957-5-1,14.305
Sirmaur,1957-6-1,53.281
Sirmaur,1957-7-1,175.207
Sirmaur,1957-8-1,306.53
Sirmaur,1957-9-1,124.371
Sirmaur,1957-10-1,12.769
Sirmaur,1957-11-1,10.801
Sirmaur,1957-12-1,29.639
Sirmaur,1958-1-1,15.808
Sirmaur,1958-2-1,8.722
Sirmaur,1958-3-1,12.099
Sirmaur,1958-4-1,9.675
Sirmaur,1958-5-1,4.933
Sirmaur,1958-6-1,69.045
Sirmaur,1958-7-1,203.782
Sirmaur,1958-8-1,257.968
Sirmaur,1958-9-1,227.638
Sirmaur,1958-10-1,38.585
Sirmaur,1958-11-1,2.765
Sirmaur,1958-12-1,31.392
Sirmaur,1959-1-1,36.58
Sirmaur,1959-2-1,18.742
Sirmaur,1959-3-1,16.08
Sirmaur,1959-4-1,7.736
Sirmaur,1959-5-1,33.176
Sirmaur,1959-6-1,22.18
Sirmaur,1959-7-1,397.14
Sirmaur,1959-8-1,236.491
Sirmaur,1959-9-1,76.383
Sirmaur,1959-10-1,23.401
Sirmaur,1959-11-1,27.349
Sirmaur,1959-12-1,0.406
Sirmaur,1960-1-1,31.403
Sirmaur,1960-2-1,1.389
Sirmaur,1960-3-1,25.421
Sirmaur,1960-4-1,12.255
Sirmaur,1960-5-1,7.726
Sirmaur,1960-6-1,58.313
Sirmaur,1960-7-1,212.945
Sirmaur,1960-8-1,187.845
Sirmaur,1960-9-1,101.486
Sirmaur,1960-10-1,29.796
Sirmaur,1960-11-1,0
Sirmaur,1960-12-1,6.388
Sirmaur,1961-1-1,92.996
Sirmaur,1961-2-1,42.649
Sirmaur,1961-3-1,6.009
Sirmaur,1961-4-1,14.45
Sirmaur,1961-5-1,12.622
Sirmaur,1961-6-1,52.922
Sirmaur,1961-7-1,318.06
Sirmaur,1961-8-1,237.472
Sirmaur,1961-9-1,144.451
Sirmaur,1961-10-1,34.798
Sirmaur,1961-11-1,1.062
Sirmaur,1961-12-1,19.411
Sirmaur,1962-1-1,47.821
Sirmaur,1962-2-1,28.262
Sirmaur,1962-3-1,23.864
Sirmaur,1962-4-1,3.924
Sirmaur,1962-5-1,14.544
Sirmaur,1962-6-1,48.795
Sirmaur,1962-7-1,215.269
Sirmaur,1962-8-1,197.499
Sirmaur,1962-9-1,230.196
Sirmaur,1962-10-1,0.342
Sirmaur,1962-11-1,11.162
Sirmaur,1962-12-1,13.438
Sirmaur,1963-1-1,7.547
Sirmaur,1963-2-1,19.535
Sirmaur,1963-3-1,43.851
Sirmaur,1963-4-1,11.344
Sirmaur,1963-5-1,28.108
Sirmaur,1963-6-1,51.32
Sirmaur,1963-7-1,156.497
Sirmaur,1963-8-1,185.813
Sirmaur,1963-9-1,145.71
Sirmaur,1963-10-1,4.058
Sirmaur,1963-11-1,10.432
Sirmaur,1963-12-1,17.525
Sirmaur,1964-1-1,24.8
Sirmaur,1964-2-1,6.428
Sirmaur,1964-3-1,14.01
Sirmaur,1964-4-1,9.496
Sirmaur,1964-5-1,25.639
Sirmaur,1964-6-1,60.929
Sirmaur,1964-7-1,397.76
Sirmaur,1964-8-1,173.528
Sirmaur,1964-9-1,127.233
Sirmaur,1964-10-1,0
Sirmaur,1964-11-1,1.802
Sirmaur,1964-12-1,11.989
Sirmaur,1965-1-1,12.801
Sirmaur,1965-2-1,36.609
Sirmaur,1965-3-1,20.77
Sirmaur,1965-4-1,32.316
Sirmaur,1965-5-1,16.121
Sirmaur,1965-6-1,13.139
Sirmaur,1965-7-1,205.225
Sirmaur,1965-8-1,184.763
Sirmaur,1965-9-1,17.255
Sirmaur,1965-10-1,14.695
Sirmaur,1965-11-1,6.731
Sirmaur,1965-12-1,0
Sirmaur,1966-1-1,5.8
Sirmaur,1966-2-1,49.049
Sirmaur,1966-3-1,16.282
Sirmaur,1966-4-1,9.302
Sirmaur,1966-5-1,25.392
Sirmaur,1966-6-1,123.48
Sirmaur,1966-7-1,234.223
Sirmaur,1966-8-1,269.678
Sirmaur,1966-9-1,174.688
Sirmaur,1966-10-1,19.953
Sirmaur,1966-11-1,12.133
Sirmaur,1966-12-1,2.568
Sirmaur,1967-1-1,0.747
Sirmaur,1967-2-1,17.9
Sirmaur,1967-3-1,52.688
Sirmaur,1967-4-1,5.812
Sirmaur,1967-5-1,3.543
Sirmaur,1967-6-1,30.994
Sirmaur,1967-7-1,179.647
Sirmaur,1967-8-1,414.232
Sirmaur,1967-9-1,57.398
Sirmaur,1967-10-1,4.98
Sirmaur,1967-11-1,3.39
Sirmaur,1967-12-1,43.721
Sirmaur,1968-1-1,52.086
Sirmaur,1968-2-1,34.803
Sirmaur,1968-3-1,12.856
Sirmaur,1968-4-1,6.706
Sirmaur,1968-5-1,5.641
Sirmaur,1968-6-1,63.51
Sirmaur,1968-7-1,188.855
Sirmaur,1968-8-1,215.03
Sirmaur,1968-9-1,31.344
Sirmaur,1968-10-1,14.827
Sirmaur,1968-11-1,0
Sirmaur,1968-12-1,8.082
Sirmaur,1969-1-1,18.55
Sirmaur,1969-2-1,11.978
Sirmaur,1969-3-1,22.802
Sirmaur,1969-4-1,31.796
Sirmaur,1969-5-1,25.264
Sirmaur,1969-6-1,33.04
Sirmaur,1969-7-1,269.025
Sirmaur,1969-8-1,215.703
Sirmaur,1969-9-1,235.973
Sirmaur,1969-10-1,3.338
Sirmaur,1969-11-1,1.111
Sirmaur,1969-12-1,0
Sirmaur,1970-1-1,32.779
Sirmaur,1970-2-1,17.853
Sirmaur,1970-3-1,10.077
Sirmaur,1970-4-1,0.658
Sirmaur,1970-5-1,25.855
Sirmaur,1970-6-1,82.852
Sirmaur,1970-7-1,111.475
Sirmaur,1970-8-1,248.158
Sirmaur,1970-9-1,61.983
Sirmaur,1970-10-1,10.825
Sirmaur,1970-11-1,0
Sirmaur,1970-12-1,0.001
Sirmaur,1971-1-1,12.883
Sirmaur,1971-2-1,20.403
Sirmaur,1971-3-1,11.147
Sirmaur,1971-4-1,19.424
Sirmaur,1971-5-1,51.488
Sirmaur,1971-6-1,119.991
Sirmaur,1971-7-1,271.012
Sirmaur,1971-8-1,333.125
Sirmaur,1971-9-1,109.213
Sirmaur,1971-10-1,33.804
Sirmaur,1971-11-1,9.885
Sirmaur,1971-12-1,0.199
Sirmaur,1972-1-1,14.206
Sirmaur,1972-2-1,25.412
Sirmaur,1972-3-1,7.81
Sirmaur,1972-4-1,11.353
Sirmaur,1972-5-1,3.765
Sirmaur,1972-6-1,34.715
Sirmaur,1972-7-1,212.514
Sirmaur,1972-8-1,183.404
Sirmaur,1972-9-1,230.181
Sirmaur,1972-10-1,22.182
Sirmaur,1972-11-1,10.727
Sirmaur,1972-12-1,7.6
Sirmaur,1973-1-1,25.93
Sirmaur,1973-2-1,19.208
Sirmaur,1973-3-1,17.056
Sirmaur,1973-4-1,0.839
Sirmaur,1973-5-1,18.856
Sirmaur,1973-6-1,116.596
Sirmaur,1973-7-1,182.081
Sirmaur,1973-8-1,311.297
Sirmaur,1973-9-1,99.791
Sirmaur,1973-10-1,22.555
Sirmaur,1973-11-1,0
Sirmaur,1973-12-1,11.298
Sirmaur,1974-1-1,14.726
Sirmaur,1974-2-1,14.514
Sirmaur,1974-3-1,4.095
Sirmaur,1974-4-1,1.587
Sirmaur,1974-5-1,18.496
Sirmaur,1974-6-1,52.06
Sirmaur,1974-7-1,234.153
Sirmaur,1974-8-1,125.604
Sirmaur,1974-9-1,26.693
Sirmaur,1974-10-1,2.958
Sirmaur,1974-11-1,0
Sirmaur,1974-12-1,16.511
Sirmaur,1975-1-1,50.102
Sirmaur,1975-2-1,28.94
Sirmaur,1975-3-1,26.392
Sirmaur,1975-4-1,2.412
Sirmaur,1975-5-1,2.852
Sirmaur,1975-6-1,130.338
Sirmaur,1975-7-1,305.835
Sirmaur,1975-8-1,225.98
Sirmaur,1975-9-1,216.918
Sirmaur,1975-10-1,6.461
Sirmaur,1975-11-1,0
Sirmaur,1975-12-1,0
Sirmaur,1976-1-1,13.12
Sirmaur,1976-2-1,42.892
Sirmaur,1976-3-1,13.986
Sirmaur,1976-4-1,15.477
Sirmaur,1976-5-1,15.472
Sirmaur,1976-6-1,141.252
Sirmaur,1976-7-1,216.463
Sirmaur,1976-8-1,564.445
Sirmaur,1976-9-1,128.315
Sirmaur,1976-10-1,14.269
Sirmaur,1976-11-1,0
Sirmaur,1976-12-1,0.448
Sirmaur,1977-1-1,39.474
Sirmaur,1977-2-1,2.74
Sirmaur,1977-3-1,1.781
Sirmaur,1977-4-1,34.952
Sirmaur,1977-5-1,49.555
Sirmaur,1977-6-1,153.871
Sirmaur,1977-7-1,264.557
Sirmaur,1977-8-1,173.735
Sirmaur,1977-9-1,83.032
Sirmaur,1977-10-1,24.479
Sirmaur,1977-11-1,0.576
Sirmaur,1977-12-1,12.901
Sirmaur,1978-1-1,7.354
Sirmaur,1978-2-1,11.208
Sirmaur,1978-3-1,56.355
Sirmaur,1978-4-1,10.265
Sirmaur,1978-5-1,1.771
Sirmaur,1978-6-1,109.757
Sirmaur,1978-7-1,297.374
Sirmaur,1978-8-1,395.048
Sirmaur,1978-9-1,191.623
Sirmaur,1978-10-1,2.169
Sirmaur,1978-11-1,8.83
Sirmaur,1978-12-1,4.25
Sirmaur,1979-1-1,20.668
Sirmaur,1979-2-1,47.375
Sirmaur,1979-3-1,33.674
Sirmaur,1979-4-1,8.484
Sirmaur,1979-5-1,30.668
Sirmaur,1979-6-1,55.091
Sirmaur,1979-7-1,196.572
Sirmaur,1979-8-1,124.728
Sirmaur,1979-9-1,81.633
Sirmaur,1979-10-1,7.572
Sirmaur,1979-11-1,16.22
Sirmaur,1979-12-1,3.987
Sirmaur,1980-1-1,14.732
Sirmaur,1980-2-1,19.195
Sirmaur,1980-3-1,29.739
Sirmaur,1980-4-1,6.03
Sirmaur,1980-5-1,7.955
Sirmaur,1980-6-1,153.123
Sirmaur,1980-7-1,552.6
Sirmaur,1980-8-1,361.594
Sirmaur,1980-9-1,161.51
Sirmaur,1980-10-1,14.043
Sirmaur,1980-11-1,6.439
Sirmaur,1980-12-1,9.173
Sirmaur,1981-1-1,84.502
Sirmaur,1981-2-1,19.834
Sirmaur,1981-3-1,46.939
Sirmaur,1981-4-1,4.762
Sirmaur,1981-5-1,14.322
Sirmaur,1981-6-1,37.013
Sirmaur,1981-7-1,470.216
Sirmaur,1981-8-1,125.773
Sirmaur,1981-9-1,31.666
Sirmaur,1981-10-1,7.757
Sirmaur,1981-11-1,39.404
Sirmaur,1981-12-1,1.41
Sirmaur,1982-1-1,33.554
Sirmaur,1982-2-1,15.212
Sirmaur,1982-3-1,86.221
Sirmaur,1982-4-1,21.366
Sirmaur,1982-5-1,40.342
Sirmaur,1982-6-1,22.789
Sirmaur,1982-7-1,111.224
Sirmaur,1982-8-1,305.143
Sirmaur,1982-9-1,23.961
Sirmaur,1982-10-1,3.598
Sirmaur,1982-11-1,15.866
Sirmaur,1982-12-1,21.002
Sirmaur,1983-1-1,64.643
Sirmaur,1983-2-1,22.307
Sirmaur,1983-3-1,36.483
Sirmaur,1983-4-1,46.947
Sirmaur,1983-5-1,59.079
Sirmaur,1983-6-1,97.977
Sirmaur,1983-7-1,228.306
Sirmaur,1983-8-1,236.826
Sirmaur,1983-9-1,169.117
Sirmaur,1983-10-1,28.139
Sirmaur,1983-11-1,0
Sirmaur,1983-12-1,5.781
Sirmaur,1984-1-1,6.103
Sirmaur,1984-2-1,75.972
Sirmaur,1984-3-1,8.352
Sirmaur,1984-4-1,19.543
Sirmaur,1984-5-1,0.707
Sirmaur,1984-6-1,71.254
Sirmaur,1984-7-1,390.153
Sirmaur,1984-8-1,242.866
Sirmaur,1984-9-1,125.537
Sirmaur,1984-10-1,0.483
Sirmaur,1984-11-1,0
Sirmaur,1984-12-1,17.059
Sirmaur,1985-1-1,21.003
Sirmaur,1985-2-1,1.741
Sirmaur,1985-3-1,5.808
Sirmaur,1985-4-1,23.199
Sirmaur,1985-5-1,24.732
Sirmaur,1985-6-1,105.449
Sirmaur,1985-7-1,350.32
Sirmaur,1985-8-1,249.011
Sirmaur,1985-9-1,137.154
Sirmaur,1985-10-1,36.557
Sirmaur,1985-11-1,1.127
Sirmaur,1985-12-1,31.026
Sirmaur,1986-1-1,4.846
Sirmaur,1986-2-1,38.173
Sirmaur,1986-3-1,15.278
Sirmaur,1986-4-1,17.431
Sirmaur,1986-5-1,38.856
Sirmaur,1986-6-1,90.533
Sirmaur,1986-7-1,342.017
Sirmaur,1986-8-1,226.539
Sirmaur,1986-9-1,142.077
Sirmaur,1986-10-1,11.446
Sirmaur,1986-11-1,6.926
Sirmaur,1986-12-1,40.443
Sirmaur,1987-1-1,32.889
Sirmaur,1987-2-1,28.565
Sirmaur,1987-3-1,14.335
Sirmaur,1987-4-1,9.923
Sirmaur,1987-5-1,32.979
Sirmaur,1987-6-1,48.179
Sirmaur,1987-7-1,80.374
Sirmaur,1987-8-1,149.808
Sirmaur,1987-9-1,26.864
Sirmaur,1987-10-1,12.574
Sirmaur,1987-11-1,0
Sirmaur,1987-12-1,9.633
Sirmaur,1988-1-1,8.605
Sirmaur,1988-2-1,22.775
Sirmaur,1988-3-1,36.868
Sirmaur,1988-4-1,14.809
Sirmaur,1988-5-1,7.479
Sirmaur,1988-6-1,79.149
Sirmaur,1988-7-1,369.833
Sirmaur,1988-8-1,253.738
Sirmaur,1988-9-1,141.007
Sirmaur,1988-10-1,18.251
Sirmaur,1988-11-1,0.542
Sirmaur,1988-12-1,24.805
Sirmaur,1989-1-1,62.628
Sirmaur,1989-2-1,9.791
Sirmaur,1989-3-1,18.791
Sirmaur,1989-4-1,2.258
Sirmaur,1989-5-1,12.206
Sirmaur,1989-6-1,70.684
Sirmaur,1989-7-1,283.417
Sirmaur,1989-8-1,180.178
Sirmaur,1989-9-1,76.808
Sirmaur,1989-10-1,2.009
Sirmaur,1989-11-1,7.654
Sirmaur,1989-12-1,5.675
Sirmaur,1990-1-1,3.601
Sirmaur,1990-2-1,68.192
Sirmaur,1990-3-1,48.974
Sirmaur,1990-4-1,11.73
Sirmaur,1990-5-1,35.782
Sirmaur,1990-6-1,47.43
Sirmaur,1990-7-1,292.147
Sirmaur,1990-8-1,289.425
Sirmaur,1990-9-1,197.552
Sirmaur,1990-10-1,6.753
Sirmaur,1990-11-1,14.288
Sirmaur,1990-12-1,43.881
Sirmaur,1991-1-1,2.202
Sirmaur,1991-2-1,27.019
Sirmaur,1991-3-1,17.195
Sirmaur,1991-4-1,36.131
Sirmaur,1991-5-1,29.795
Sirmaur,1991-6-1,106.92
Sirmaur,1991-7-1,55.624
Sirmaur,1991-8-1,250.125
Sirmaur,1991-9-1,72.49
Sirmaur,1991-10-1,2.47
Sirmaur,1991-11-1,7.541
Sirmaur,1991-12-1,9.793
Sirmaur,1992-1-1,32.008
Sirmaur,1992-2-1,49.441
Sirmaur,1992-3-1,15.794
Sirmaur,1992-4-1,9.416
Sirmaur,1992-5-1,32.184
Sirmaur,1992-6-1,51.391
Sirmaur,1992-7-1,171.541
Sirmaur,1992-8-1,242.92
Sirmaur,1992-9-1,96.144
Sirmaur,1992-10-1,7.19
Sirmaur,1992-11-1,33.005
Sirmaur,1992-12-1,1.052
Sirmaur,1993-1-1,18.204
Sirmaur,1993-2-1,19.214
Sirmaur,1993-3-1,16.51
Sirmaur,1993-4-1,14.983
Sirmaur,1993-5-1,21.787
Sirmaur,1993-6-1,131.358
Sirmaur,1993-7-1,235.163
Sirmaur,1993-8-1,71.047
Sirmaur,1993-9-1,188.547
Sirmaur,1993-10-1,0
Sirmaur,1993-11-1,0
Sirmaur,1993-12-1,0
Sirmaur,1994-1-1,17.543
